rainfall_mm_24h,soil_moisture_pct,slope_deg,temperature_c,landslide_occurred
46.6,39.8,46.2,15.7,0
42.7,48.2,31.6,23.9,1
15.2,32.5,39.5,13.6,0
182.5,66.8,55.4,33.6,1
176.5,69.3,3.7,23.1,1
64.5,27.3,22.3,21.2,0
86.0,36.8,55.8,23.7,1
100.5,29.1,50.6,9.1,1
65.3,54.2,37.8,17.0,0
90.6,48.0,15.3,30.7,0
110.9,36.7,21.2,18.1,0
81.5,43.6,51.8,19.6,0
125.0,65.2,42.5,17.2,0
41.5,42.3,18.6,28.8,0
71.2,26.7,9.7,18.5,0
363.1,73.2,47.3,12.5,1
145.6,61.1,35.4,35.5,1
82.9,30.1,57.9,11.7,0
31.8,35.4,25.6,19.4,0
74.0,49.9,22.2,14.9,0
139.0,68.1,18.9,15.8,0
119.8,70.9,29.9,13.6,0
11.4,37.7,20.7,16.8,0
15.8,44.9,6.2,25.9,0
16.6,40.7,20.1,8.6,0
101.7,63.0,14.7,27.6,0
16.9,23.7,49.3,26.5,1
30.6,12.2,15.7,23.1,0
63.5,65.7,28.6,20.8,1
155.1,59.5,41.0,21.7,1
105.2,61.0,10.7,28.5,0
57.6,27.8,32.8,9.5,0
127.5,63.4,51.1,24.4,1
263.9,56.6,35.9,15.5,1
74.5,33.7,30.0,25.0,0
22.0,24.3,50.7,16.3,0
31.6,33.4,56.9,24.2,1
31.3,40.7,49.6,10.7,0
38.1,16.4,25.7,9.8,0
54.4,41.5,37.5,19.3,0
88.2,56.8,32.5,28.6,1
18.8,52.8,19.6,23.2,0
22.5,34.1,27.2,23.2,0
110.2,42.0,50.1,25.2,0
46.8,16.4,19.4,17.6,0
34.4,50.6,53.6,23.7,1
59.5,43.7,59.5,16.5,1
173.6,63.1,19.8,18.1,1
121.2,30.9,9.1,18.9,1
115.4,37.7,57.5,16.7,0
215.2,81.4,11.9,19.6,1
91.3,47.1,46.7,18.5,1
228.3,53.7,4.3,15.8,1
240.5,87.7,15.7,19.2,0
19.4,6.0,17.1,20.9,0
14.2,39.8,19.2,13.4,0
29.4,29.9,55.3,22.5,1
162.1,55.0,12.2,17.0,1
60.5,47.0,12.1,21.2,0
54.6,37.9,42.1,16.0,1
129.9,68.4,57.2,26.3,1
44.8,32.2,24.6,25.7,0
82.8,42.4,46.8,13.7,0
110.2,44.1,3.8,23.1,0
32.0,31.1,49.8,28.7,0
25.5,46.8,44.0,14.3,1
74.2,32.5,54.0,14.8,0
81.5,48.2,39.0,24.4,0
122.9,40.2,56.6,12.2,1
28.7,5.0,24.6,15.3,0
39.1,32.3,44.5,13.9,1
238.9,84.2,44.1,24.5,1
143.3,54.5,17.6,15.8,0
65.0,18.3,55.4,18.3,0
159.4,63.5,47.2,15.5,1
28.8,30.4,52.2,26.9,0
59.2,24.1,23.0,14.8,0
81.0,24.0,50.8,11.6,1
53.9,30.5,20.3,11.3,0
55.5,41.7,57.9,24.2,1
118.6,54.6,3.4,24.6,0
144.7,45.6,37.9,27.5,0
49.4,34.0,8.5,12.4,0
20.5,35.8,43.7,18.6,0
16.3,10.0,23.1,34.6,0
8.2,22.8,52.5,18.2,0
212.8,89.3,52.6,16.6,1
118.9,34.4,23.3,19.9,0
101.0,59.1,49.0,23.2,0
44.1,50.5,41.5,23.1,0
43.9,28.3,26.7,16.3,0
148.0,52.9,21.9,16.5,0
14.2,36.0,14.2,18.2,0
51.1,30.6,5.7,15.6,0
162.9,32.5,32.0,12.6,0
51.1,31.6,33.3,30.8,1
114.7,54.3,27.8,17.6,1
67.1,45.7,57.1,17.9,0
2.5,10.1,2.8,18.1,0
64.9,33.0,51.3,19.5,0
75.3,50.6,48.4,22.6,0
61.0,34.5,46.0,17.2,0
24.4,7.7,32.4,26.8,0
61.5,50.2,13.0,23.6,0
8.9,19.7,52.0,18.9,1
50.6,45.8,45.2,16.0,0
121.3,33.6,50.3,26.5,1
204.9,69.8,15.7,19.0,1
182.4,71.7,34.2,12.5,1
28.1,26.0,26.1,26.1,0
17.1,10.1,39.1,15.6,0
81.0,11.6,45.7,25.2,0
71.6,56.2,12.1,4.9,1
108.6,50.1,12.1,17.8,1
41.0,44.3,4.5,27.0,0
73.3,49.5,11.1,20.0,0
70.3,44.7,15.9,23.6,0
52.1,29.2,6.2,14.6,0
13.1,29.2,22.6,22.1,0
120.0,67.2,41.2,20.0,1
81.5,41.4,48.0,21.5,1
126.0,74.3,22.1,32.2,0
147.9,39.0,6.9,27.8,0
65.6,17.1,46.0,24.8,0
120.5,62.0,24.7,24.8,1
208.2,62.2,16.6,14.5,1
254.3,100.0,29.3,17.2,1
89.1,58.3,58.3,10.8,1
94.4,62.6,23.6,12.4,0
88.0,52.6,57.6,14.7,1
105.9,35.4,16.7,19.8,1
143.5,36.0,8.1,12.6,1
86.6,59.6,11.1,19.8,0
244.5,63.1,46.9,19.1,1
221.6,94.4,33.2,13.2,1
75.2,46.8,35.8,29.2,1
74.8,37.8,58.1,12.1,1
48.9,37.5,31.3,26.7,1
110.1,53.1,8.8,6.5,0
56.0,31.6,43.7,19.1,0
47.0,48.8,14.1,12.8,0
108.3,63.8,35.7,16.1,1
26.6,28.5,51.6,30.9,0
145.2,49.1,29.7,17.9,0
111.5,63.5,20.2,13.4,1
213.9,49.2,35.4,22.9,0
90.3,47.9,9.4,17.9,0
124.2,59.9,19.8,20.9,1
135.9,44.0,31.2,14.5,1
172.5,74.8,16.7,14.8,1
82.9,40.4,4.3,15.3,0
48.6,25.6,35.9,24.8,0
91.9,54.5,25.3,18.6,1
145.1,43.3,24.7,13.7,0
158.7,70.1,59.8,21.0,1
13.3,5.0,8.5,20.5,0
400.0,100.0,10.9,23.4,1
47.2,32.3,52.8,17.1,1
125.7,45.0,9.6,19.5,0
186.0,71.2,55.2,22.5,1
69.9,36.5,41.0,13.9,0
163.1,73.4,32.6,25.3,1
13.1,30.0,18.1,20.1,0
167.2,67.2,22.8,13.4,1
153.3,61.8,49.9,13.3,1
100.6,39.5,5.3,19.4,1
145.4,52.7,46.6,16.7,0
225.7,79.4,50.0,24.5,1
190.0,65.4,42.9,18.3,1
73.1,51.6,5.2,21.8,0
91.2,43.9,45.1,14.9,0
63.6,40.4,43.9,19.9,0
57.2,17.5,2.8,27.9,0
135.3,65.1,53.8,19.1,1
63.1,28.8,9.7,16.7,0
135.1,41.3,57.7,14.8,0
69.8,57.2,6.1,19.9,0
78.1,47.9,15.8,28.5,0
36.7,40.9,42.0,11.8,1
132.6,58.6,10.0,19.7,0
12.2,21.9,12.7,9.7,0
171.6,59.5,2.6,17.5,0
309.0,100.0,49.9,21.6,1
80.2,53.6,4.2,10.5,0
77.4,38.5,38.7,17.3,0
17.5,49.2,35.8,21.7,0
49.7,30.1,31.7,20.8,0
146.6,39.9,23.8,22.0,0
161.3,39.7,19.4,14.2,1
88.1,21.8,57.5,21.7,0
140.5,50.2,47.6,16.4,1
37.3,26.6,55.5,24.3,0
103.9,54.2,44.6,6.1,1
202.4,70.3,50.1,18.3,1
119.0,59.9,57.9,20.6,1
223.4,76.4,28.3,28.1,1
228.0,77.2,54.6,20.5,0
108.9,40.3,4.5,21.1,0
0.6,37.2,8.3,22.3,0
159.0,41.4,30.4,27.5,1
24.1,29.6,28.3,17.7,0
3.1,18.6,27.4,11.6,0
10.2,31.9,33.2,10.4,0
166.8,61.5,33.2,24.0,1
109.5,47.5,52.5,21.3,0
89.9,39.3,22.1,18.5,0
117.3,66.0,20.3,16.5,1
11.0,22.8,42.7,21.1,0
63.4,59.5,39.6,21.3,0
43.2,34.1,50.1,22.9,0
84.7,41.4,19.9,13.3,0
87.1,40.0,2.4,9.4,0
113.7,55.2,56.8,14.5,1
126.4,44.5,4.6,11.9,0
11.7,24.7,41.4,11.6,0
64.1,36.1,20.7,29.4,0
76.2,42.9,26.6,6.4,0
23.4,30.1,50.6,22.8,0
21.0,30.1,26.3,25.4,0
17.9,25.6,10.4,25.9,0
139.9,73.8,45.8,21.7,0
14.3,28.6,3.2,27.9,0
17.2,55.6,17.9,30.7,0
82.0,41.1,33.2,18.2,0
103.6,57.4,27.4,22.7,0
74.3,29.9,38.0,27.7,0
28.3,43.9,24.1,14.8,0
21.4,16.9,24.7,18.5,0
80.3,45.5,22.2,16.2,0
68.0,33.8,53.5,22.8,0
54.7,39.1,3.0,8.6,0
135.6,51.1,56.5,28.6,0
64.4,26.6,22.8,23.2,0
19.5,21.6,23.2,23.5,0
54.9,52.2,44.1,5.8,0
112.4,53.7,24.5,13.8,0
61.3,19.9,37.8,28.9,0
110.9,60.9,54.4,18.9,1
127.3,41.1,51.1,9.7,1
64.6,45.1,31.9,21.3,0
74.0,45.1,43.6,24.1,0
58.1,41.9,24.8,23.2,1
112.7,70.4,47.0,19.1,1
56.6,24.2,11.9,26.8,0
104.8,53.5,4.6,15.8,0
88.2,57.2,33.4,23.2,0
10.1,14.8,14.5,20.8,0
109.0,38.3,44.3,19.2,0
82.0,37.1,7.9,17.7,0
176.3,68.0,2.5,17.9,1
24.6,9.2,41.2,20.2,0
89.3,48.9,31.0,18.2,0
50.1,15.6,57.2,24.4,0
11.6,38.4,16.4,16.8,0
7.6,28.1,9.1,29.4,0
201.2,93.2,3.3,16.5,1
89.5,50.4,27.8,25.5,0
62.8,32.1,7.8,25.8,0
15.9,14.4,47.0,21.0,0
193.1,71.1,6.2,20.5,1
39.4,29.5,55.4,15.6,1
92.7,57.4,33.4,16.9,0
79.6,28.7,42.4,21.3,0
256.4,100.0,9.6,19.7,1
72.6,53.5,7.2,27.1,0
47.4,29.4,22.5,17.3,0
90.5,64.2,32.2,17.6,0
98.0,35.1,35.4,10.0,0
378.0,100.0,21.1,23.9,0
71.7,22.6,17.8,23.3,0
23.7,48.1,58.9,25.9,1
54.7,13.9,17.8,26.2,0
90.3,25.3,10.0,24.7,0
103.1,38.1,22.8,25.0,1
14.3,39.4,19.6,23.7,0
49.3,43.8,26.5,24.6,0
246.4,83.1,38.2,8.9,1
32.6,40.4,37.0,13.4,0
137.8,53.1,42.5,12.4,1
56.2,39.1,11.1,27.6,0
75.0,58.6,4.7,15.3,0
16.4,21.2,47.9,16.3,0
60.9,26.0,14.6,20.0,0
89.5,48.0,20.3,12.5,0
72.4,47.0,28.4,22.3,0
64.0,37.3,43.5,7.2,1
113.1,60.3,11.5,12.9,0
21.4,22.9,54.3,21.2,1
92.7,44.7,20.6,12.6,0
6.8,26.2,59.0,27.8,1
165.5,64.8,18.6,20.3,0
65.8,55.8,44.1,26.8,1
131.4,57.3,23.8,22.1,1
1.7,16.8,50.5,19.9,0
118.4,55.9,28.8,14.0,0
38.1,41.6,52.5,25.6,0
75.4,48.1,45.7,22.6,0
119.7,58.6,36.0,32.5,0
70.0,19.5,16.5,25.0,0
109.7,17.5,17.1,17.6,1
56.9,49.5,59.5,21.7,1
174.6,68.9,55.7,22.5,1
65.6,36.2,10.0,27.0,0
66.7,45.0,13.8,27.9,0
67.7,60.1,8.2,19.0,0
73.8,55.4,13.7,12.7,0
22.5,37.2,18.8,8.9,0
31.6,17.3,50.6,13.2,1
145.2,47.2,7.5,16.4,0
131.3,24.2,53.2,29.0,0
125.4,59.0,58.4,29.1,1
102.5,58.9,18.3,25.8,0
48.3,46.4,28.5,27.4,0
44.1,39.1,32.7,15.8,0
71.4,36.0,13.9,10.9,0
161.2,53.5,44.4,14.0,0
85.7,31.5,35.6,7.8,0
30.1,25.6,8.5,13.3,0
17.9,12.7,54.0,17.0,0
134.2,74.6,19.5,21.0,0
196.6,53.5,11.1,20.8,0
13.4,21.0,58.9,15.9,0
137.4,31.1,8.0,23.4,0
100.7,48.7,5.5,16.0,1
37.0,29.2,15.8,20.1,0
86.6,37.4,20.5,13.3,0
25.6,15.2,27.2,26.5,0
61.7,35.5,41.7,20.1,0
74.5,32.1,23.2,24.1,1
173.4,61.7,34.4,12.7,0
59.3,58.3,2.3,21.0,1
40.7,32.2,24.3,23.4,0
95.2,50.2,56.8,7.7,1
111.8,42.4,46.9,27.0,1
39.4,20.4,45.0,12.5,0
29.0,27.0,19.7,21.3,0
31.4,57.9,30.3,30.7,0
173.8,60.0,51.0,25.7,1
108.3,51.4,53.0,11.1,0
56.1,24.1,43.2,18.9,0
154.3,25.5,28.5,27.4,1
39.1,20.3,6.2,15.1,1
69.2,65.9,8.9,17.8,0
25.2,33.4,2.0,17.7,0
149.7,77.1,22.8,23.4,0
36.4,24.9,3.4,10.8,0
37.1,5.0,27.2,23.8,0
96.8,30.9,36.7,16.3,1
5.9,26.2,36.6,19.9,0
20.0,27.8,34.2,18.7,0
122.6,50.5,15.1,23.6,0
31.0,21.4,32.1,19.9,0
312.3,100.0,58.8,28.6,1
83.2,34.8,27.8,25.9,0
12.3,26.8,52.7,15.2,0
203.3,73.2,24.1,28.2,1
83.1,36.4,38.1,21.9,1
63.0,25.2,29.9,21.0,0
82.9,35.6,41.9,25.1,1
12.2,45.5,54.0,13.8,0
71.0,51.1,27.6,11.7,0
33.1,40.5,45.9,20.1,1
67.6,27.5,53.2,16.4,1
49.4,15.1,47.8,32.4,0
79.7,53.1,3.4,15.4,0
56.1,44.9,2.0,20.2,0
46.8,33.3,53.2,21.2,0
29.8,23.0,44.3,27.4,1
12.9,5.7,57.6,14.0,0
9.8,32.9,19.0,10.3,0
20.7,39.4,47.7,28.4,0
115.9,40.8,48.5,20.5,0
28.2,17.9,51.7,24.9,0
40.3,45.0,42.1,25.1,0
40.7,22.5,10.0,26.2,0
50.1,53.9,41.5,17.7,1
101.9,44.2,37.1,16.1,0
55.6,29.3,21.4,8.0,0
131.7,53.5,14.1,14.0,1
21.0,20.6,53.3,20.4,0
122.1,64.0,10.2,15.8,0
187.2,77.4,26.5,13.2,1
70.3,50.6,38.1,20.3,1
26.2,28.8,58.4,28.1,0
103.3,40.4,40.9,19.7,0
71.3,37.7,19.7,13.2,0
90.4,37.5,5.5,27.6,0
134.5,71.2,20.4,15.4,0
52.1,45.1,19.0,28.9,0
45.4,30.3,49.5,18.4,0
353.1,97.2,23.8,20.6,1
104.3,64.6,7.7,29.4,0
151.2,59.5,52.5,11.9,1
129.0,50.7,3.0,13.7,0
152.6,76.7,2.2,18.0,0
92.7,37.1,29.5,19.2,0
139.9,51.1,6.0,35.9,0
40.5,27.4,12.3,14.7,0
12.5,7.3,59.1,12.2,0
31.8,31.7,51.0,14.4,1
63.3,26.7,46.3,21.4,0
56.8,27.3,40.9,23.0,0
71.6,29.4,4.8,15.8,0
38.5,22.6,50.5,20.1,1
7.1,11.7,29.3,31.7,0
50.9,35.7,7.7,20.2,0
18.3,22.7,19.4,21.9,0
69.2,37.9,31.1,31.3,0
96.0,72.2,2.8,15.8,0
50.1,30.7,16.6,15.4,0
24.6,33.4,21.5,17.2,0
74.5,47.2,28.9,16.8,1
365.9,100.0,2.1,9.1,1
104.3,49.4,34.8,20.8,0
110.0,47.8,13.5,21.3,0
45.8,33.9,36.6,18.9,1
34.1,21.5,15.9,21.5,0
152.8,52.3,25.4,21.5,1
4.0,21.2,38.2,12.1,0
37.4,5.7,40.1,21.7,0
216.4,92.1,3.8,23.4,1
65.9,62.4,33.0,10.4,1
14.5,25.7,49.4,28.8,0
98.1,52.5,14.0,12.6,0
50.4,45.6,32.9,13.2,0
10.9,6.8,28.0,21.2,0
84.8,52.3,51.3,23.2,1
75.4,33.7,27.4,24.7,0
72.1,65.5,56.7,23.4,1
103.2,43.5,39.8,16.9,0
23.0,36.7,34.6,20.7,0
91.3,40.7,18.9,18.1,0
79.7,66.3,36.6,21.0,0
150.6,51.5,9.6,20.4,0
36.9,43.2,26.1,17.0,0
169.3,69.8,18.5,17.9,0
127.4,56.7,40.9,8.9,1
63.8,38.7,46.3,25.0,1
72.1,30.0,55.9,21.8,0
4.6,5.0,14.9,6.2,0
70.5,50.5,53.3,24.8,1
121.2,44.4,51.1,19.7,1
56.1,48.1,52.0,14.4,1
150.3,61.8,44.9,13.8,1
99.4,59.2,17.5,15.9,0
261.4,95.0,52.9,14.4,1
39.3,5.0,36.8,15.2,0
113.0,55.6,45.0,30.2,1
18.8,20.6,13.9,22.2,0
60.4,49.1,11.1,32.2,0
103.7,53.0,18.1,21.4,0
118.1,56.8,31.7,23.5,1
52.6,29.9,26.2,14.7,0
161.8,49.5,53.5,19.0,0
186.3,61.4,2.8,19.5,0
39.7,8.3,6.6,23.7,0
62.0,28.4,20.9,19.7,0
56.8,16.6,11.7,22.1,0
45.7,14.2,25.6,21.9,0
178.4,66.0,43.6,18.2,1
177.0,70.7,59.6,17.6,1
58.4,34.2,13.7,16.0,0
112.6,42.2,17.4,26.5,0
149.1,45.9,46.6,18.2,1
85.6,37.6,17.8,22.0,0
54.8,23.8,42.8,19.1,0
37.2,28.6,35.8,26.4,0
120.4,31.8,51.6,8.1,0
20.6,33.6,3.9,21.8,0
56.1,27.2,58.8,12.5,0
48.3,36.6,57.9,22.3,0
19.2,35.5,3.3,19.1,0
66.0,40.4,31.0,11.1,1
60.9,44.8,25.3,22.0,0
30.5,5.0,16.7,21.3,0
173.8,57.5,58.7,18.6,1
121.0,63.5,12.1,19.4,0
73.0,44.4,17.3,21.0,1
134.4,75.8,2.5,27.1,0
157.3,79.8,35.7,18.1,1
179.2,68.4,51.9,26.1,1
39.1,26.8,38.1,19.8,0
134.4,42.1,39.8,27.8,1
61.1,29.6,5.8,18.6,0
83.4,36.0,43.5,16.0,1
40.9,23.1,25.7,13.4,0
70.3,26.6,29.5,19.8,0
135.8,58.8,35.9,15.2,0
210.7,93.0,58.6,28.4,1
65.0,47.4,45.4,14.8,1
31.4,24.0,41.7,15.9,0
232.1,90.2,27.0,23.5,1
37.8,33.6,4.0,27.1,1
12.9,22.7,33.2,24.4,0
43.9,29.7,40.3,26.4,1
152.0,55.6,42.8,19.5,1
35.5,36.7,37.3,19.6,0
24.1,27.7,19.4,32.1,0
77.6,30.6,14.8,30.1,0
210.8,63.4,7.2,24.3,1
100.7,48.9,42.8,26.6,0
20.2,30.2,58.3,25.2,0
287.3,88.1,32.5,12.8,1
92.1,29.4,41.0,19.8,0
141.4,70.4,42.2,29.0,1
15.8,36.4,11.4,24.3,0
255.5,60.0,13.1,19.6,0
51.7,49.0,14.1,29.1,0
14.4,21.1,56.1,22.2,0
84.8,43.5,2.9,24.5,0
141.3,69.0,33.4,22.2,0
112.2,67.9,23.9,23.2,0
110.7,59.7,40.2,23.7,1
105.0,49.1,14.8,27.8,0
79.1,23.3,57.7,28.6,0
15.8,5.0,21.2,17.3,0
60.4,45.6,55.7,22.1,0
53.8,49.5,36.2,27.6,0
179.7,55.2,26.0,19.2,1
152.1,54.8,44.6,12.1,1
48.0,25.3,34.1,14.5,0
125.9,44.5,10.0,15.0,0
67.6,49.8,42.9,17.3,1
12.9,25.9,35.6,15.5,0
4.7,18.4,34.8,26.2,0
115.3,80.7,44.8,18.3,1
27.2,9.6,39.9,27.6,0
27.1,33.4,23.2,13.2,0
38.7,17.1,20.5,17.9,0
117.2,47.4,16.5,20.6,1
153.6,60.2,35.4,24.9,0
151.3,68.0,19.4,26.9,1
11.2,19.7,9.0,16.8,0
37.2,24.9,47.4,26.0,0
31.9,24.6,14.1,9.9,0
117.1,36.3,11.6,25.2,0
37.8,37.0,51.2,12.0,0
63.7,39.3,42.7,22.7,0
124.8,56.4,46.4,26.8,1
73.9,37.6,22.3,25.3,0
91.8,40.6,37.8,10.2,1
61.9,49.6,56.1,17.3,1
142.6,67.9,18.4,24.3,1
152.7,75.2,6.0,24.1,1
104.9,50.7,11.9,21.7,0
153.1,74.5,54.1,6.8,1
350.7,100.0,18.3,27.2,1
123.3,48.4,30.5,28.3,1
69.4,51.7,33.0,21.0,0
93.4,53.5,57.7,21.4,1
164.0,57.5,19.5,23.0,0
51.2,20.2,32.2,28.8,0
47.7,29.5,57.6,21.5,1
92.2,34.8,13.7,18.9,0
68.4,57.8,36.7,22.3,0
31.6,37.0,5.7,19.9,0
81.8,31.3,17.3,20.0,0
187.7,54.4,6.0,9.4,0
102.4,36.3,21.1,23.1,1
25.9,19.8,14.0,27.0,0
114.6,46.6,48.3,26.1,0
57.7,47.8,28.9,25.7,0
276.7,77.6,25.5,19.7,1
108.1,74.5,42.2,20.9,0
43.6,19.6,56.9,27.1,0
120.8,33.3,19.5,25.2,0
86.3,61.8,5.9,28.9,0
175.5,79.7,8.4,16.0,0
47.5,29.7,51.7,15.9,0
107.9,51.6,51.1,18.0,1
15.8,28.8,29.6,14.3,0
79.1,41.4,10.6,12.1,0
25.2,10.7,32.5,22.8,0
84.2,11.3,40.8,22.4,1
98.7,34.5,21.3,21.5,0
104.9,68.0,6.8,22.1,0
47.5,54.1,20.7,11.2,0
81.0,37.1,42.1,17.1,0
160.8,48.7,58.7,18.2,1
226.4,79.9,13.0,20.3,1
83.1,46.0,55.0,11.2,1
163.8,68.2,28.5,14.4,1
34.3,5.0,40.5,17.4,0
53.9,71.4,52.1,26.3,1
90.1,56.1,34.3,21.6,1
68.7,34.8,5.6,26.1,0
63.2,27.2,17.4,19.3,0
152.2,69.9,48.6,20.0,1
29.3,33.3,34.1,23.0,0
32.2,29.2,21.1,18.9,0
21.3,30.8,35.8,16.3,0
92.2,41.7,17.6,11.1,0
57.6,39.2,16.0,16.4,0
142.0,64.2,50.0,25.0,1
86.4,45.7,25.2,27.6,1
46.5,35.1,17.9,15.4,0
40.6,46.9,25.7,9.6,0
65.5,17.2,55.4,25.6,0
25.5,16.8,12.5,20.4,0
154.7,59.0,12.7,11.9,0
55.3,25.1,22.5,1.3,0
17.7,19.7,5.5,14.2,0
176.2,79.5,6.3,17.2,1
66.3,34.8,2.6,13.1,1
114.1,26.6,10.5,24.2,0
47.1,26.7,39.1,15.1,0
180.4,65.8,13.4,20.1,1
35.9,29.5,23.9,34.2,0
57.6,41.1,42.9,20.7,1
12.0,28.7,3.8,19.3,0
177.4,62.7,14.1,19.4,0
42.2,16.2,59.8,24.0,0
93.8,38.2,36.6,23.3,1
103.8,38.5,40.3,14.0,0
158.0,56.1,31.9,17.5,0
88.6,50.5,58.0,16.0,0
69.4,42.2,10.4,18.3,0
146.9,66.6,5.9,31.0,0
102.5,41.0,49.3,23.7,0
61.2,53.4,2.2,19.5,0
182.9,73.8,34.6,27.5,1
108.4,48.4,2.1,21.1,0
23.4,33.1,22.2,10.2,0
205.6,63.3,39.8,30.0,1
46.1,6.2,33.7,19.1,0
157.5,52.1,34.5,6.5,0
18.0,33.5,11.1,10.4,0
146.3,57.5,19.1,26.8,0
24.9,24.6,43.2,10.5,1
86.9,31.5,3.4,28.1,0
106.2,23.1,36.5,20.5,0
62.3,52.7,32.0,24.3,1
76.0,36.5,21.9,18.5,0
30.3,22.4,21.4,23.1,0
135.8,45.9,48.3,21.9,0
90.4,57.6,24.2,19.8,0
35.7,39.5,6.6,13.6,0
92.9,31.6,57.8,22.2,0
95.1,57.7,9.6,9.1,0
78.8,38.0,48.3,25.6,0
4.8,13.9,2.8,21.2,0
55.3,30.3,23.1,22.8,0
134.4,44.2,31.9,4.3,0
110.5,31.8,3.7,13.2,1
108.2,56.4,44.6,17.0,0
89.9,39.8,17.1,24.0,0
145.4,63.8,33.4,14.3,1
45.8,34.9,48.0,35.3,0
37.8,36.0,36.3,18.4,1
240.6,55.6,28.4,13.9,1
41.8,20.0,21.5,18.9,0
22.6,32.5,4.6,14.3,0
61.4,20.1,55.0,12.9,0
81.0,44.7,36.3,26.1,0
146.0,39.8,38.6,23.1,1
55.4,34.0,27.5,23.1,0
55.0,53.1,23.6,27.7,0
75.4,48.1,4.7,22.9,0
47.8,9.7,11.8,13.6,0
18.2,34.7,26.7,24.3,0
24.4,48.0,16.0,13.2,0
173.6,97.0,4.6,17.1,1
124.9,56.9,33.7,19.7,1
73.4,22.0,28.9,19.1,0
110.3,52.8,26.4,9.3,0
127.6,71.0,47.5,14.2,1
43.7,28.7,36.8,19.9,0
30.0,40.0,2.1,16.3,0
161.6,50.3,46.2,26.8,1
6.8,26.2,30.0,27.8,0
111.5,18.0,32.0,13.3,0
86.0,30.1,53.6,20.4,1
150.7,57.6,8.3,29.5,1
114.5,44.3,36.8,19.2,1
109.8,31.8,18.4,17.6,1
33.0,22.2,4.1,25.2,0
131.0,56.7,27.4,18.4,0
101.9,44.4,18.4,27.6,1
37.1,30.0,2.1,16.4,0
86.6,50.4,30.6,17.2,1
26.8,22.6,20.0,24.7,0
65.6,52.7,27.2,20.6,1
306.7,84.8,2.7,20.7,1
31.3,51.0,25.3,8.5,0
18.0,37.9,29.3,17.9,0
24.7,21.9,29.0,25.2,0
64.9,32.8,43.6,15.3,0
120.5,52.6,59.5,24.2,1
77.1,46.5,3.6,21.6,1
20.9,38.4,25.0,18.8,0
119.4,33.8,51.7,28.1,1
10.4,27.8,38.3,18.0,0
23.3,5.0,59.0,18.4,0
46.1,29.4,43.4,18.7,1
157.7,76.9,44.0,20.5,1
79.5,22.9,6.4,24.6,0
81.9,21.3,18.0,11.2,0
21.2,28.0,35.9,25.2,0
50.2,49.2,32.3,20.4,1
142.1,59.4,46.2,23.3,0
97.1,21.4,59.6,34.4,0
122.5,30.4,14.0,16.9,0
73.0,39.4,26.8,12.7,0
143.2,41.7,52.3,21.2,0
21.1,26.9,50.6,22.1,0
63.7,38.3,49.4,25.2,0
108.0,41.1,38.0,16.8,0
14.6,45.4,59.6,15.0,0
3.1,27.9,22.8,10.8,0
240.8,94.7,8.7,11.8,1
80.3,51.1,9.7,17.5,0
12.9,21.4,27.3,19.3,0
78.8,37.4,48.7,32.4,0
23.7,22.3,28.3,9.8,0
33.0,36.4,37.5,22.0,1
161.4,52.5,22.8,15.6,1
47.1,52.5,43.5,21.3,0
46.8,22.8,10.9,16.7,0
22.9,28.3,32.2,26.2,0
56.0,31.3,12.7,26.2,0
84.4,35.7,29.2,19.3,0
47.1,57.8,27.0,28.6,0
283.3,85.6,37.1,24.6,1
28.9,23.6,31.6,28.4,1
28.8,19.2,58.6,19.7,1
54.1,34.0,54.2,25.7,0
261.1,84.1,19.1,15.4,1
124.0,37.6,9.0,14.8,0
45.8,26.3,5.8,33.1,0
45.8,38.8,13.5,13.5,0
27.9,39.3,14.9,17.4,0
52.8,33.5,53.5,8.6,0
62.2,36.3,55.6,14.9,0
119.9,45.6,15.4,14.0,1
102.4,39.6,46.0,16.0,0
51.4,21.8,50.5,21.8,0
198.7,51.0,23.9,23.2,1
40.5,21.7,52.6,14.0,1
17.6,35.3,59.3,15.3,0
87.4,36.8,58.1,26.5,0
153.2,54.2,45.0,30.2,0
70.8,33.3,23.6,27.5,0
22.0,40.4,15.2,10.1,0
82.1,29.4,59.6,27.1,0
90.1,45.9,18.0,31.1,0
97.3,43.5,27.4,9.8,0
83.4,41.7,17.3,26.5,0
167.5,64.8,30.8,21.4,0
27.2,27.5,8.4,18.0,0
1.3,29.8,48.9,20.6,0
10.4,22.2,31.3,22.7,1
21.7,46.3,26.3,26.9,0
135.0,54.3,23.1,26.6,1
56.0,13.6,35.6,11.0,0
209.4,80.0,47.2,16.1,1
25.3,31.0,54.3,20.6,0
206.6,72.0,50.8,29.4,1
33.3,25.2,27.8,3.6,0
62.2,10.2,50.4,16.3,0
13.1,5.0,32.7,10.8,0
188.1,86.8,39.0,11.8,1
69.2,30.3,41.1,25.9,0
291.8,100.0,25.2,16.8,1
158.2,40.3,30.2,6.0,0
60.9,22.7,42.2,19.0,0
38.4,37.7,19.9,32.2,0
139.3,53.6,45.3,9.2,1
75.0,45.2,22.5,23.2,0
36.6,29.0,36.0,29.4,0
79.3,37.3,50.6,19.7,0
8.4,13.9,3.3,31.6,0
98.7,30.4,15.9,16.0,0
113.1,65.1,34.5,28.7,1
24.4,44.9,8.2,27.3,0
170.6,50.2,13.9,19.8,0
